"target","location","forecast_date","target_end_date","quantile","value","type"
"9 day ahead inc hosp","35",2022-08-22,2022-08-31,0.35,12,"quantile"
"10 day ahead inc hosp","35",2022-08-22,2022-09-01,0.35,11,"quantile"
"11 day ahead inc hosp","35",2022-08-22,2022-09-02,0.35,11,"quantile"
"12 day ahead inc hosp","35",2022-08-22,2022-09-03,0.35,11,"quantile"
"13 day ahead inc hosp","35",2022-08-22,2022-09-04,0.35,10,"quantile"
"14 day ahead inc hosp","35",2022-08-22,2022-09-05,0.35,10,"quantile"
"15 day ahead inc hosp","35",2022-08-22,2022-09-06,0.35,10,"quantile"
"16 day ahead inc hosp","35",2022-08-22,2022-09-07,0.35,10,"quantile"
"17 day ahead inc hosp","35",2022-08-22,2022-09-08,0.35,9,"quantile"
"18 day ahead inc hosp","35",2022-08-22,2022-09-09,0.35,9,"quantile"
"19 day ahead inc hosp","35",2022-08-22,2022-09-10,0.35,9,"quantile"
"20 day ahead inc hosp","35",2022-08-22,2022-09-11,0.35,9,"quantile"
"21 day ahead inc hosp","35",2022-08-22,2022-09-12,0.35,9,"quantile"
"22 day ahead inc hosp","35",2022-08-22,2022-09-13,0.35,8,"quantile"
"23 day ahead inc hosp","35",2022-08-22,2022-09-14,0.35,8,"quantile"
"24 day ahead inc hosp","35",2022-08-22,2022-09-15,0.35,8,"quantile"
"25 day ahead inc hosp","35",2022-08-22,2022-09-16,0.35,8,"quantile"
"26 day ahead inc hosp","35",2022-08-22,2022-09-17,0.35,7,"quantile"
"27 day ahead inc hosp","35",2022-08-22,2022-09-18,0.35,7,"quantile"
"28 day ahead inc hosp","35",2022-08-22,2022-09-19,0.35,7,"quantile"
"29 day ahead inc hosp","35",2022-08-22,2022-09-20,0.35,7,"quantile"
"30 day ahead inc hosp","35",2022-08-22,2022-09-21,0.35,7,"quantile"
"1 day ahead inc hosp","35",2022-08-22,2022-08-23,0.4,15,"quantile"
"2 day ahead inc hosp","35",2022-08-22,2022-08-24,0.4,15,"quantile"
"3 day ahead inc hosp","35",2022-08-22,2022-08-25,0.4,14,"quantile"
"4 day ahead inc hosp","35",2022-08-22,2022-08-26,0.4,14,"quantile"
"5 day ahead inc hosp","35",2022-08-22,2022-08-27,0.4,14,"quantile"
"6 day ahead inc hosp","35",2022-08-22,2022-08-28,0.4,13,"quantile"
"7 day ahead inc hosp","35",2022-08-22,2022-08-29,0.4,13,"quantile"
"8 day ahead inc hosp","35",2022-08-22,2022-08-30,0.4,13,"quantile"
"9 day ahead inc hosp","35",2022-08-22,2022-08-31,0.4,12,"quantile"
"10 day ahead inc hosp","35",2022-08-22,2022-09-01,0.4,12,"quantile"
"11 day ahead inc hosp","35",2022-08-22,2022-09-02,0.4,12,"quantile"
"12 day ahead inc hosp","35",2022-08-22,2022-09-03,0.4,11,"quantile"
"13 day ahead inc hosp","35",2022-08-22,2022-09-04,0.4,11,"quantile"
"14 day ahead inc hosp","35",2022-08-22,2022-09-05,0.4,11,"quantile"
"15 day ahead inc hosp","35",2022-08-22,2022-09-06,0.4,11,"quantile"
"16 day ahead inc hosp","35",2022-08-22,2022-09-07,0.4,10,"quantile"
"17 day ahead inc hosp","35",2022-08-22,2022-09-08,0.4,10,"quantile"
"18 day ahead inc hosp","35",2022-08-22,2022-09-09,0.4,10,"quantile"
"19 day ahead inc hosp","35",2022-08-22,2022-09-10,0.4,10,"quantile"
"20 day ahead inc hosp","35",2022-08-22,2022-09-11,0.4,10,"quantile"
"21 day ahead inc hosp","35",2022-08-22,2022-09-12,0.4,9,"quantile"
"22 day ahead inc hosp","35",2022-08-22,2022-09-13,0.4,9,"quantile"
"23 day ahead inc hosp","35",2022-08-22,2022-09-14,0.4,9,"quantile"
"24 day ahead inc hosp","35",2022-08-22,2022-09-15,0.4,9,"quantile"
"25 day ahead inc hosp","35",2022-08-22,2022-09-16,0.4,8.60000000000002,"quantile"
"26 day ahead inc hosp","35",2022-08-22,2022-09-17,0.4,8,"quantile"
"27 day ahead inc hosp","35",2022-08-22,2022-09-18,0.4,8,"quantile"
"28 day ahead inc hosp","35",2022-08-22,2022-09-19,0.4,8,"quantile"
"29 day ahead inc hosp","35",2022-08-22,2022-09-20,0.4,8,"quantile"
"30 day ahead inc hosp","35",2022-08-22,2022-09-21,0.4,8,"quantile"
"1 day ahead inc hosp","35",2022-08-22,2022-08-23,0.45,16,"quantile"
"2 day ahead inc hosp","35",2022-08-22,2022-08-24,0.45,15,"quantile"
"3 day ahead inc hosp","35",2022-08-22,2022-08-25,0.45,15,"quantile"
"4 day ahead inc hosp","35",2022-08-22,2022-08-26,0.45,15,"quantile"
"5 day ahead inc hosp","35",2022-08-22,2022-08-27,0.45,14,"quantile"
"6 day ahead inc hosp","35",2022-08-22,2022-08-28,0.45,14,"quantile"
"7 day ahead inc hosp","35",2022-08-22,2022-08-29,0.45,14,"quantile"
"8 day ahead inc hosp","35",2022-08-22,2022-08-30,0.45,13,"quantile"
"9 day ahead inc hosp","35",2022-08-22,2022-08-31,0.45,13,"quantile"
"10 day ahead inc hosp","35",2022-08-22,2022-09-01,0.45,13,"quantile"
"11 day ahead inc hosp","35",2022-08-22,2022-09-02,0.45,13,"quantile"
"12 day ahead inc hosp","35",2022-08-22,2022-09-03,0.45,12,"quantile"
"13 day ahead inc hosp","35",2022-08-22,2022-09-04,0.45,12,"quantile"
"14 day ahead inc hosp","35",2022-08-22,2022-09-05,0.45,12,"quantile"
"15 day ahead inc hosp","35",2022-08-22,2022-09-06,0.45,11,"quantile"
"16 day ahead inc hosp","35",2022-08-22,2022-09-07,0.45,11,"quantile"
"17 day ahead inc hosp","35",2022-08-22,2022-09-08,0.45,11,"quantile"
"18 day ahead inc hosp","35",2022-08-22,2022-09-09,0.45,11,"quantile"
"19 day ahead inc hosp","35",2022-08-22,2022-09-10,0.45,10,"quantile"
"20 day ahead inc hosp","35",2022-08-22,2022-09-11,0.45,10,"quantile"
"21 day ahead inc hosp","35",2022-08-22,2022-09-12,0.45,10,"quantile"
"22 day ahead inc hosp","35",2022-08-22,2022-09-13,0.45,10,"quantile"
"23 day ahead inc hosp","35",2022-08-22,2022-09-14,0.45,10,"quantile"
"24 day ahead inc hosp","35",2022-08-22,2022-09-15,0.45,10,"quantile"
"25 day ahead inc hosp","35",2022-08-22,2022-09-16,0.45,9,"quantile"
"26 day ahead inc hosp","35",2022-08-22,2022-09-17,0.45,9,"quantile"
"27 day ahead inc hosp","35",2022-08-22,2022-09-18,0.45,9,"quantile"
"28 day ahead inc hosp","35",2022-08-22,2022-09-19,0.45,8,"quantile"
"29 day ahead inc hosp","35",2022-08-22,2022-09-20,0.45,8,"quantile"
"30 day ahead inc hosp","35",2022-08-22,2022-09-21,0.45,9,"quantile"
"1 day ahead inc hosp","35",2022-08-22,2022-08-23,0.5,16,"quantile"
"2 day ahead inc hosp","35",2022-08-22,2022-08-24,0.5,16.5,"quantile"
"3 day ahead inc hosp","35",2022-08-22,2022-08-25,0.5,16,"quantile"
"4 day ahead inc hosp","35",2022-08-22,2022-08-26,0.5,15,"quantile"
"5 day ahead inc hosp","35",2022-08-22,2022-08-27,0.5,15,"quantile"
"6 day ahead inc hosp","35",2022-08-22,2022-08-28,0.5,15,"quantile"
"7 day ahead inc hosp","35",2022-08-22,2022-08-29,0.5,14,"quantile"
"8 day ahead inc hosp","35",2022-08-22,2022-08-30,0.5,14,"quantile"
"9 day ahead inc hosp","35",2022-08-22,2022-08-31,0.5,14,"quantile"
"10 day ahead inc hosp","35",2022-08-22,2022-09-01,0.5,13,"quantile"
"11 day ahead inc hosp","35",2022-08-22,2022-09-02,0.5,13,"quantile"
"12 day ahead inc hosp","35",2022-08-22,2022-09-03,0.5,13,"quantile"
"13 day ahead inc hosp","35",2022-08-22,2022-09-04,0.5,12,"quantile"
"14 day ahead inc hosp","35",2022-08-22,2022-09-05,0.5,12,"quantile"
"15 day ahead inc hosp","35",2022-08-22,2022-09-06,0.5,12,"quantile"
"16 day ahead inc hosp","35",2022-08-22,2022-09-07,0.5,12,"quantile"
"17 day ahead inc hosp","35",2022-08-22,2022-09-08,0.5,12,"quantile"
"18 day ahead inc hosp","35",2022-08-22,2022-09-09,0.5,11,"quantile"
"19 day ahead inc hosp","35",2022-08-22,2022-09-10,0.5,11,"quantile"
"20 day ahead inc hosp","35",2022-08-22,2022-09-11,0.5,11,"quantile"
"21 day ahead inc hosp","35",2022-08-22,2022-09-12,0.5,11,"quantile"
"22 day ahead inc hosp","35",2022-08-22,2022-09-13,0.5,10,"quantile"
"23 day ahead inc hosp","35",2022-08-22,2022-09-14,0.5,10,"quantile"
"24 day ahead inc hosp","35",2022-08-22,2022-09-15,0.5,10,"quantile"
"25 day ahead inc hosp","35",2022-08-22,2022-09-16,0.5,10,"quantile"
"26 day ahead inc hosp","35",2022-08-22,2022-09-17,0.5,9,"quantile"
"27 day ahead inc hosp","35",2022-08-22,2022-09-18,0.5,10,"quantile"
"28 day ahead inc hosp","35",2022-08-22,2022-09-19,0.5,9,"quantile"
"29 day ahead inc hosp","35",2022-08-22,2022-09-20,0.5,9,"quantile"
"30 day ahead inc hosp","35",2022-08-22,2022-09-21,0.5,9,"quantile"
"1 day ahead inc hosp","35",2022-08-22,2022-08-23,0.55,17,"quantile"
"2 day ahead inc hosp","35",2022-08-22,2022-08-24,0.55,17,"quantile"
"3 day ahead inc hosp","35",2022-08-22,2022-08-25,0.55,17,"quantile"
"4 day ahead inc hosp","35",2022-08-22,2022-08-26,0.55,16,"quantile"
"5 day ahead inc hosp","35",2022-08-22,2022-08-27,0.55,16,"quantile"
"6 day ahead inc hosp","35",2022-08-22,2022-08-28,0.55,16,"quantile"
"7 day ahead inc hosp","35",2022-08-22,2022-08-29,0.55,15,"quantile"
"8 day ahead inc hosp","35",2022-08-22,2022-08-30,0.55,15,"quantile"
"9 day ahead inc hosp","35",2022-08-22,2022-08-31,0.55,15,"quantile"
"10 day ahead inc hosp","35",2022-08-22,2022-09-01,0.55,14,"quantile"
"11 day ahead inc hosp","35",2022-08-22,2022-09-02,0.55,14,"quantile"
"12 day ahead inc hosp","35",2022-08-22,2022-09-03,0.55,14,"quantile"
"13 day ahead inc hosp","35",2022-08-22,2022-09-04,0.55,13,"quantile"
"14 day ahead inc hosp","35",2022-08-22,2022-09-05,0.55,13,"quantile"
"15 day ahead inc hosp","35",2022-08-22,2022-09-06,0.55,13,"quantile"
"16 day ahead inc hosp","35",2022-08-22,2022-09-07,0.55,13,"quantile"
"17 day ahead inc hosp","35",2022-08-22,2022-09-08,0.55,13,"quantile"
"18 day ahead inc hosp","35",2022-08-22,2022-09-09,0.55,12,"quantile"
"19 day ahead inc hosp","35",2022-08-22,2022-09-10,0.55,12,"quantile"
"20 day ahead inc hosp","35",2022-08-22,2022-09-11,0.55,12,"quantile"
"21 day ahead inc hosp","35",2022-08-22,2022-09-12,0.55,11,"quantile"
"22 day ahead inc hosp","35",2022-08-22,2022-09-13,0.55,11,"quantile"
"23 day ahead inc hosp","35",2022-08-22,2022-09-14,0.55,11,"quantile"
"24 day ahead inc hosp","35",2022-08-22,2022-09-15,0.55,11,"quantile"
"25 day ahead inc hosp","35",2022-08-22,2022-09-16,0.55,11,"quantile"
"26 day ahead inc hosp","35",2022-08-22,2022-09-17,0.55,10,"quantile"
"27 day ahead inc hosp","35",2022-08-22,2022-09-18,0.55,10,"quantile"
"28 day ahead inc hosp","35",2022-08-22,2022-09-19,0.55,10,"quantile"
"29 day ahead inc hosp","35",2022-08-22,2022-09-20,0.55,10,"quantile"
"30 day ahead inc hosp","35",2022-08-22,2022-09-21,0.55,10,"quantile"
"1 day ahead inc hosp","35",2022-08-22,2022-08-23,0.6,18,"quantile"
"2 day ahead inc hosp","35",2022-08-22,2022-08-24,0.6,18,"quantile"
"3 day ahead inc hosp","35",2022-08-22,2022-08-25,0.6,18,"quantile"
"4 day ahead inc hosp","35",2022-08-22,2022-08-26,0.6,17,"quantile"
"5 day ahead inc hosp","35",2022-08-22,2022-08-27,0.6,17,"quantile"
"6 day ahead inc hosp","35",2022-08-22,2022-08-28,0.6,16,"quantile"
"7 day ahead inc hosp","35",2022-08-22,2022-08-29,0.6,16,"quantile"
"8 day ahead inc hosp","35",2022-08-22,2022-08-30,0.6,16,"quantile"
"9 day ahead inc hosp","35",2022-08-22,2022-08-31,0.6,15,"quantile"
"10 day ahead inc hosp","35",2022-08-22,2022-09-01,0.6,15,"quantile"
"11 day ahead inc hosp","35",2022-08-22,2022-09-02,0.6,15,"quantile"
"12 day ahead inc hosp","35",2022-08-22,2022-09-03,0.6,15,"quantile"
"13 day ahead inc hosp","35",2022-08-22,2022-09-04,0.6,14,"quantile"
"14 day ahead inc hosp","35",2022-08-22,2022-09-05,0.6,14,"quantile"
"15 day ahead inc hosp","35",2022-08-22,2022-09-06,0.6,14,"quantile"
"16 day ahead inc hosp","35",2022-08-22,2022-09-07,0.6,13,"quantile"
"17 day ahead inc hosp","35",2022-08-22,2022-09-08,0.6,13,"quantile"
"18 day ahead inc hosp","35",2022-08-22,2022-09-09,0.6,13,"quantile"
"19 day ahead inc hosp","35",2022-08-22,2022-09-10,0.6,13,"quantile"
"20 day ahead inc hosp","35",2022-08-22,2022-09-11,0.6,13,"quantile"
"21 day ahead inc hosp","35",2022-08-22,2022-09-12,0.6,12,"quantile"
"22 day ahead inc hosp","35",2022-08-22,2022-09-13,0.6,12,"quantile"
"23 day ahead inc hosp","35",2022-08-22,2022-09-14,0.6,12,"quantile"
"24 day ahead inc hosp","35",2022-08-22,2022-09-15,0.6,12,"quantile"
"25 day ahead inc hosp","35",2022-08-22,2022-09-16,0.6,12,"quantile"
"26 day ahead inc hosp","35",2022-08-22,2022-09-17,0.6,11,"quantile"
"27 day ahead inc hosp","35",2022-08-22,2022-09-18,0.6,11,"quantile"
"28 day ahead inc hosp","35",2022-08-22,2022-09-19,0.6,11,"quantile"
"29 day ahead inc hosp","35",2022-08-22,2022-09-20,0.6,10,"quantile"
"30 day ahead inc hosp","35",2022-08-22,2022-09-21,0.6,11,"quantile"
"1 day ahead inc hosp","35",2022-08-22,2022-08-23,0.65,19,"quantile"
"2 day ahead inc hosp","35",2022-08-22,2022-08-24,0.65,19,"quantile"
"3 day ahead inc hosp","35",2022-08-22,2022-08-25,0.65,19,"quantile"
"4 day ahead inc hosp","35",2022-08-22,2022-08-26,0.65,18,"quantile"
"5 day ahead inc hosp","35",2022-08-22,2022-08-27,0.65,18,"quantile"
"6 day ahead inc hosp","35",2022-08-22,2022-08-28,0.65,17,"quantile"
"7 day ahead inc hosp","35",2022-08-22,2022-08-29,0.65,17,"quantile"
"8 day ahead inc hosp","35",2022-08-22,2022-08-30,0.65,16.3500000000001,"quantile"
"9 day ahead inc hosp","35",2022-08-22,2022-08-31,0.65,16,"quantile"
"10 day ahead inc hosp","35",2022-08-22,2022-09-01,0.65,16,"quantile"
"11 day ahead inc hosp","35",2022-08-22,2022-09-02,0.65,16,"quantile"
"12 day ahead inc hosp","35",2022-08-22,2022-09-03,0.65,15,"quantile"
"13 day ahead inc hosp","35",2022-08-22,2022-09-04,0.65,15,"quantile"
"14 day ahead inc hosp","35",2022-08-22,2022-09-05,0.65,15,"quantile"
"15 day ahead inc hosp","35",2022-08-22,2022-09-06,0.65,14,"quantile"
"16 day ahead inc hosp","35",2022-08-22,2022-09-07,0.65,14,"quantile"
"17 day ahead inc hosp","35",2022-08-22,2022-09-08,0.65,14,"quantile"
"18 day ahead inc hosp","35",2022-08-22,2022-09-09,0.65,14,"quantile"
"19 day ahead inc hosp","35",2022-08-22,2022-09-10,0.65,13,"quantile"
"20 day ahead inc hosp","35",2022-08-22,2022-09-11,0.65,13,"quantile"
"21 day ahead inc hosp","35",2022-08-22,2022-09-12,0.65,13,"quantile"
"22 day ahead inc hosp","35",2022-08-22,2022-09-13,0.65,13,"quantile"
"23 day ahead inc hosp","35",2022-08-22,2022-09-14,0.65,13,"quantile"
"24 day ahead inc hosp","35",2022-08-22,2022-09-15,0.65,13,"quantile"
"25 day ahead inc hosp","35",2022-08-22,2022-09-16,0.65,12,"quantile"
"26 day ahead inc hosp","35",2022-08-22,2022-09-17,0.65,12,"quantile"
"27 day ahead inc hosp","35",2022-08-22,2022-09-18,0.65,12,"quantile"
"28 day ahead inc hosp","35",2022-08-22,2022-09-19,0.65,12,"quantile"
"29 day ahead inc hosp","35",2022-08-22,2022-09-20,0.65,11,"quantile"
"30 day ahead inc hosp","35",2022-08-22,2022-09-21,0.65,12,"quantile"
"1 day ahead inc hosp","35",2022-08-22,2022-08-23,0.7,20,"quantile"
"2 day ahead inc hosp","35",2022-08-22,2022-08-24,0.7,20,"quantile"
"3 day ahead inc hosp","35",2022-08-22,2022-08-25,0.7,20,"quantile"
"4 day ahead inc hosp","35",2022-08-22,2022-08-26,0.7,20,"quantile"
"5 day ahead inc hosp","35",2022-08-22,2022-08-27,0.7,19,"quantile"
"6 day ahead inc hosp","35",2022-08-22,2022-08-28,0.7,18,"quantile"
"7 day ahead inc hosp","35",2022-08-22,2022-08-29,0.7,18,"quantile"
"8 day ahead inc hosp","35",2022-08-22,2022-08-30,0.7,18,"quantile"
"9 day ahead inc hosp","35",2022-08-22,2022-08-31,0.7,17,"quantile"
"10 day ahead inc hosp","35",2022-08-22,2022-09-01,0.7,17,"quantile"
"11 day ahead inc hosp","35",2022-08-22,2022-09-02,0.7,17,"quantile"
"12 day ahead inc hosp","35",2022-08-22,2022-09-03,0.7,16,"quantile"
"13 day ahead inc hosp","35",2022-08-22,2022-09-04,0.7,16,"quantile"
"14 day ahead inc hosp","35",2022-08-22,2022-09-05,0.7,16,"quantile"
"15 day ahead inc hosp","35",2022-08-22,2022-09-06,0.7,16,"quantile"
"16 day ahead inc hosp","35",2022-08-22,2022-09-07,0.7,15,"quantile"
"17 day ahead inc hosp","35",2022-08-22,2022-09-08,0.7,15,"quantile"
"18 day ahead inc hosp","35",2022-08-22,2022-09-09,0.7,15,"quantile"
"19 day ahead inc hosp","35",2022-08-22,2022-09-10,0.7,14,"quantile"
"20 day ahead inc hosp","35",2022-08-22,2022-09-11,0.7,15,"quantile"
"21 day ahead inc hosp","35",2022-08-22,2022-09-12,0.7,14,"quantile"
"22 day ahead inc hosp","35",2022-08-22,2022-09-13,0.7,14,"quantile"
"23 day ahead inc hosp","35",2022-08-22,2022-09-14,0.7,14,"quantile"
"24 day ahead inc hosp","35",2022-08-22,2022-09-15,0.7,13,"quantile"
"25 day ahead inc hosp","35",2022-08-22,2022-09-16,0.7,13,"quantile"
"26 day ahead inc hosp","35",2022-08-22,2022-09-17,0.7,13,"quantile"
"27 day ahead inc hosp","35",2022-08-22,2022-09-18,0.7,13,"quantile"
"28 day ahead inc hosp","35",2022-08-22,2022-09-19,0.7,13,"quantile"
"29 day ahead inc hosp","35",2022-08-22,2022-09-20,0.7,12,"quantile"
"30 day ahead inc hosp","35",2022-08-22,2022-09-21,0.7,12,"quantile"
"1 day ahead inc hosp","35",2022-08-22,2022-08-23,0.75,22,"quantile"
"2 day ahead inc hosp","35",2022-08-22,2022-08-24,0.75,22,"quantile"
"3 day ahead inc hosp","35",2022-08-22,2022-08-25,0.75,21,"quantile"
"4 day ahead inc hosp","35",2022-08-22,2022-08-26,0.75,21,"quantile"
"5 day ahead inc hosp","35",2022-08-22,2022-08-27,0.75,20,"quantile"
"6 day ahead inc hosp","35",2022-08-22,2022-08-28,0.75,20,"quantile"
"7 day ahead inc hosp","35",2022-08-22,2022-08-29,0.75,19,"quantile"
"8 day ahead inc hosp","35",2022-08-22,2022-08-30,0.75,19,"quantile"
"9 day ahead inc hosp","35",2022-08-22,2022-08-31,0.75,19,"quantile"
"10 day ahead inc hosp","35",2022-08-22,2022-09-01,0.75,18,"quantile"
"11 day ahead inc hosp","35",2022-08-22,2022-09-02,0.75,18,"quantile"
"12 day ahead inc hosp","35",2022-08-22,2022-09-03,0.75,18,"quantile"
"13 day ahead inc hosp","35",2022-08-22,2022-09-04,0.75,18,"quantile"
"14 day ahead inc hosp","35",2022-08-22,2022-09-05,0.75,17,"quantile"
"15 day ahead inc hosp","35",2022-08-22,2022-09-06,0.75,17,"quantile"
"16 day ahead inc hosp","35",2022-08-22,2022-09-07,0.75,16,"quantile"
"17 day ahead inc hosp","35",2022-08-22,2022-09-08,0.75,16,"quantile"
"18 day ahead inc hosp","35",2022-08-22,2022-09-09,0.75,16,"quantile"
"19 day ahead inc hosp","35",2022-08-22,2022-09-10,0.75,15,"quantile"
"20 day ahead inc hosp","35",2022-08-22,2022-09-11,0.75,16,"quantile"
"21 day ahead inc hosp","35",2022-08-22,2022-09-12,0.75,15,"quantile"
"22 day ahead inc hosp","35",2022-08-22,2022-09-13,0.75,15,"quantile"
"23 day ahead inc hosp","35",2022-08-22,2022-09-14,0.75,15,"quantile"
"24 day ahead inc hosp","35",2022-08-22,2022-09-15,0.75,14,"quantile"
"25 day ahead inc hosp","35",2022-08-22,2022-09-16,0.75,14,"quantile"
"26 day ahead inc hosp","35",2022-08-22,2022-09-17,0.75,14,"quantile"
"27 day ahead inc hosp","35",2022-08-22,2022-09-18,0.75,14,"quantile"
"28 day ahead inc hosp","35",2022-08-22,2022-09-19,0.75,14,"quantile"
"29 day ahead inc hosp","35",2022-08-22,2022-09-20,0.75,13,"quantile"
"30 day ahead inc hosp","35",2022-08-22,2022-09-21,0.75,13,"quantile"
"1 day ahead inc hosp","35",2022-08-22,2022-08-23,0.8,23,"quantile"
"2 day ahead inc hosp","35",2022-08-22,2022-08-24,0.8,23,"quantile"
"3 day ahead inc hosp","35",2022-08-22,2022-08-25,0.8,22,"quantile"
"4 day ahead inc hosp","35",2022-08-22,2022-08-26,0.8,22,"quantile"
"5 day ahead inc hosp","35",2022-08-22,2022-08-27,0.8,21,"quantile"
"6 day ahead inc hosp","35",2022-08-22,2022-08-28,0.8,21,"quantile"
"7 day ahead inc hosp","35",2022-08-22,2022-08-29,0.8,21,"quantile"
"8 day ahead inc hosp","35",2022-08-22,2022-08-30,0.8,20,"quantile"
"9 day ahead inc hosp","35",2022-08-22,2022-08-31,0.8,20,"quantile"
"10 day ahead inc hosp","35",2022-08-22,2022-09-01,0.8,20,"quantile"
"11 day ahead inc hosp","35",2022-08-22,2022-09-02,0.8,19,"quantile"
"12 day ahead inc hosp","35",2022-08-22,2022-09-03,0.8,19,"quantile"
"13 day ahead inc hosp","35",2022-08-22,2022-09-04,0.8,19,"quantile"
"14 day ahead inc hosp","35",2022-08-22,2022-09-05,0.8,18,"quantile"
"15 day ahead inc hosp","35",2022-08-22,2022-09-06,0.8,19,"quantile"
"16 day ahead inc hosp","35",2022-08-22,2022-09-07,0.8,17,"quantile"
"17 day ahead inc hosp","35",2022-08-22,2022-09-08,0.8,17,"quantile"
"18 day ahead inc hosp","35",2022-08-22,2022-09-09,0.8,17,"quantile"
"19 day ahead inc hosp","35",2022-08-22,2022-09-10,0.8,17,"quantile"
"20 day ahead inc hosp","35",2022-08-22,2022-09-11,0.8,17,"quantile"
"21 day ahead inc hosp","35",2022-08-22,2022-09-12,0.8,16,"quantile"
"22 day ahead inc hosp","35",2022-08-22,2022-09-13,0.8,16,"quantile"
"23 day ahead inc hosp","35",2022-08-22,2022-09-14,0.8,16,"quantile"
"24 day ahead inc hosp","35",2022-08-22,2022-09-15,0.8,16,"quantile"
"25 day ahead inc hosp","35",2022-08-22,2022-09-16,0.8,16,"quantile"
"26 day ahead inc hosp","35",2022-08-22,2022-09-17,0.8,15,"quantile"
"27 day ahead inc hosp","35",2022-08-22,2022-09-18,0.8,15,"quantile"
"28 day ahead inc hosp","35",2022-08-22,2022-09-19,0.8,15,"quantile"
"29 day ahead inc hosp","35",2022-08-22,2022-09-20,0.8,14,"quantile"
"30 day ahead inc hosp","35",2022-08-22,2022-09-21,0.8,15,"quantile"
"1 day ahead inc hosp","35",2022-08-22,2022-08-23,0.85,25,"quantile"
"2 day ahead inc hosp","35",2022-08-22,2022-08-24,0.85,25,"quantile"
"3 day ahead inc hosp","35",2022-08-22,2022-08-25,0.85,24,"quantile"
"4 day ahead inc hosp","35",2022-08-22,2022-08-26,0.85,24,"quantile"
"5 day ahead inc hosp","35",2022-08-22,2022-08-27,0.85,23,"quantile"
"6 day ahead inc hosp","35",2022-08-22,2022-08-28,0.85,23,"quantile"
"7 day ahead inc hosp","35",2022-08-22,2022-08-29,0.85,22,"quantile"
"8 day ahead inc hosp","35",2022-08-22,2022-08-30,0.85,22,"quantile"
"9 day ahead inc hosp","35",2022-08-22,2022-08-31,0.85,22,"quantile"
"10 day ahead inc hosp","35",2022-08-22,2022-09-01,0.85,21,"quantile"
"11 day ahead inc hosp","35",2022-08-22,2022-09-02,0.85,20,"quantile"
"12 day ahead inc hosp","35",2022-08-22,2022-09-03,0.85,21,"quantile"
"13 day ahead inc hosp","35",2022-08-22,2022-09-04,0.85,21,"quantile"
"14 day ahead inc hosp","35",2022-08-22,2022-09-05,0.85,20,"quantile"
"15 day ahead inc hosp","35",2022-08-22,2022-09-06,0.85,20,"quantile"
"16 day ahead inc hosp","35",2022-08-22,2022-09-07,0.85,19,"quantile"
"17 day ahead inc hosp","35",2022-08-22,2022-09-08,0.85,19,"quantile"
"18 day ahead inc hosp","35",2022-08-22,2022-09-09,0.85,18,"quantile"
